Ano;Nº CV SIAFI/ SICONV; Nº CV Interno;Tema;Instituição Convenente;Título do Projeto;UF;Região Geográfica;Cidade da Instituição Convenente;Bioma;Esfera Institucional;Data Assinatura;Data de Publicação no DOU;Data de Fim da Vigência; Recursos do FNMA (R$) ; Recursos de CP (R$) ; Valor Total do Projeto (R$) ;Tipo de Seleção do Projeto;Ação, Edital ou Termo de Referência de Origem do Projeto
2010;750836/2010;CV009/10;Sociedades Sustentáveis;Instituto Socioambiental – ISA;Planejamento territorial estratégico – Uma ferramenta de gestão para a sustentabilidade dos territórios quilombolas;SP;Sudeste;São Paulo;Mata Atlântica;OSC;22/12/2010;31/12/2010; 06/07/2012; 235.186,40 ; 27.440,00 ; 262.626,40 ;Demanda Espontânea (DE);Educação Ambiental
2010;750600/2010;CV008/10;Água e Floresta;Município de Itanhém;Água Preta Verde;BA;Nordeste;Itanhém;Mata Atlântica;Municipal;22/12/2010;31/12/2010;26/06/2012; 299.786,50 ; 10.210,00 ; 309.996,50 ;Demanda Espontânea (DE);Recuperação Florestal de Áreas Alteradas e Degradadas
2011;750510/2010;CV 001/11;Água e Floresta;Município do Imbuia;Água: Recompondo Áreas Verdes, garantindo Sustentabilidade Socioambiental;SC;Sul;Imbuia;Mata Atlântica;Municipal;16/05/2011;19/05/2011;30/11/2013; 200.000,00 ; 5.001,00 ; 205.001,00 ;Demanda Espontânea (DE);
2011;757461/2011;CV 004/11;Água e Floresta;SEMA/ACRE;Mobilização Comunitária e Formação Visando a Recomposição Florestal de Áreas de Preservação Permanente de Nascentes, mesmo que intermitentes, da Bacia do Igarapé Judia Compartilhada entre os Municípios de Rio Branco e Senador Guiomard- Acre;AC;Norte;Rio Branco;Amazônia;Estadual;26/12/2011;28/12/2011;21/01/2014; 251.382,42 ; 27.931,38 ; 279.313,80 ;Demanda Espontânea (DE);Recuperação Florestal de Áreas Alteradas e Degradadas
2011;759571/2011;CV 05/2011;Conservação e Manejo da Biodiversidade;Rede Pintadas;Desenvolver um modelo produtivo alternativo e sustentável de geração de renda para as famílias de pequenas agricultoras/es do semi-árido, através da criação de uma cadeia produtiva baseada no beneficiamento de frutas nativas do bioma caatinga para a produção de polpas.;BA;Nordeste;Pintadas;Caatinga;OSC;30/12/2011;20/01/2012;30/12/2013; 293.881,20 ; 54.204,00 ; 348.085,20 ;Demanda Espontânea (DE);Conservação e manejo da biodiversidade
2012;769255/2012;CV 01/2012;Conservação e Manejo da Biodiversidade;CAA Norte de Minas;Uso e gestão de recursos naturais por povos e comunidades tradicionais;MG;Sudeste;Montes Claros;Cerrado;OSC;27/11/2012;28/11/2012;31/03/2016; 287.969,68 ; 34.027,00 ; 321.996,68 ;Demanda Espontânea (DE);
2012;769266/2012;CV 04/2012;Conservação e Manejo da Biodiversidade;CEDAC;Fortalecendo o uso múltiplo da biodiversidade do Cerrado num processo em rede comunitária;GO;Centro-Oeste;Goiânia;Cerrado;OSC;08/11/2012;20/11/2012;06/06/2015; 293.590,85 ; 17.748,00 ; 311.338,85 ;Demanda Espontânea (DE);
2012;769268/2012;CV 06/2012;Água e Floresta;Município de Brusque ;Recuperação Florestal de Áreas Alteradas e Degradadas Localizadas à Montante dos Sistemas de Captação de Águas no Município de Brusque SC;SC;Sul;Brusque;Mata Atlântica;Municipal;25/06/2012;27/06/2012;24/01/2014; 299.887,15 ; 31.080,00 ; 330.967,15 ;Demanda Espontânea (DE);
2012;770733/2012;CV 10/2012;Sociedades Sustentáveis;Município de Santa Cruz do Sul;Ações educativas para a gestão dos resíduos sólidos urbanos no Município de Santa Cruz do Sul;RS;Sul;Santa Cruz do Sul;Mata Atlântica;Municipal;19/11/2012;21/11/2012;31/10/2014; 270.689,90 ; 23.713,23 ; 294.403,13 ;Demanda Espontânea (DE);
2012;771817/2012;CV 12/2012;Sociedades Sustentáveis;Secretaria Estadual de Tocantins;Fortalecimento da gestão de resíduos sólidos no Tocantins;TO;Norte;Palmas;Cerrado;Estadual;07/12/2012;10/12/2012;01/05/2014; 213.962,80 ; 26.220,00 ; 240.182,80 ;Demanda Espontânea (DE);
2012;774430/2012;CV 13/2012;Sociedades Sustentáveis;Município de Lajeado;Ações Educativas para Gestão dos Resíduos Sólidos Urbanos;RS;Sul;Lajeado;Mata Atlântica;Municipal;30/11/2012;04/12/2012;20/02/2015; 236.887,90 ; 31.353,00 ; 268.240,90 ;Demanda Espontânea (DE);
2012;774599/2012;CV 17/2012;Sociedades Sustentáveis;Município de Luis Eduardo Magalhães;Ações Educativas para Gestão de Resíduos Sólidos Urbanos;BA;Nordeste;Luis Eduardo Magalhães;Cerrado;Municipal;18/12/2012;19/12/2012;04/08/2015; 219.621,83 ; 14.654,00 ; 234.275,83 ;Demanda Espontânea (DE);
2012;774702/2012;CV 18/2012;Sociedades Sustentáveis;Município de Votuporanga;Ações Educativas para Gestão dos Resíduos Sólidos Urbanos;SP;Sudeste;Votuporanga;Cerrado;Municipal;12/12/2012;14/12/2012;31/11/2014; 200.000,00 ; 39.507,33 ; 239.507,33 ;Demanda Espontânea (DE);
2012;775088/2012;CV 19/2012;Sociedades Sustentáveis;Município de Campo Grande;Ações Educativas para a gestão dos resíduos Spolidos urbanos;MS;Centro-Oeste;Campo Grande;Cerrado;Municipal; 14/12/2012; 17/12/2012;14/11/2014; 265.907,25 ; 22.501,00 ; 288.408,25 ;Demanda Espontânea (DE);
2012;776149/2012;CV 20/2012;Sociedades Sustentáveis;Secretaria de Estado do Meio Ambiente e dos Recursos Hídricos de Sergipe;Ações Educativas para a gestão dos resíduos sólidos urbanos;SE;Nordeste;Aracaju;Mata Atlântica;Estadual;28/12/2012;02/01/2013;19/12/2013; 206.135,46 ; 22.903,94 ; 229.039,40 ;Demanda Espontânea (DE);
2012;770869/2012;;Conservação e Manejo da Biodiversidade;Instituto Terra Brasilis de Desenvolvimento Sócio-Ambiental;Implantação de ações de conservação recomendadas para o Pato-mergulhão;MG;Sudeste;Belo Horizonte;Cerrado;OSC;27/12/2012;18/01/2013;29/08/2015; 298.700,00 ; 30.408,80 ; 329.108,80 ;Demanda Espontânea (DE);
2012;;Termo de Cooperação;Conservação e Manejo da Biodiversidade;Polícia Federal;Implementação de Rede de Identificação de Espécies de Aves Traficadas;DF;Centro-Oeste;Brasília;Cerrado;Federal;17/09/2012;28/11/2012;25/11/2017; 240.158,63 ; -   ; 240.158,63 ;Demanda Espontânea (DE);
2012;;Termo de Cooperação;Conservação e Manejo da Biodiversidade;Embrapa Florestas;Conservação da biodiversidade e valoração dos produtos da Floresta de Araucária;PR;Sul;Colombo;Mata Atlântica;Federal;01/10/2012;03/10/2012;31/12/2015; 295.657,74 ; -   ; 295.657,74 ;Demanda Espontânea (DE);
2012;769852/2012;CV 01/2013;Sociedades Sustentáveis;Instituto GEA – Ética e Meio Ambiente;Consumo consciente, redução de resíduos e reciclagem e capacitação de catadores;SP;Sudeste;São Paulo;Mata Atlântica;OSC;23/12/2013;24/12/2013;15/08/2015; 298.800,00 ; 30.600,00 ; 329.400,00 ;Demanda Espontânea (DE);
2012;780884/2012;Contrato de Repasse ;Água e Floresta; ESTADO DO MARANHAO - SECRETARIA DE ESTADO DE MEIO AMBIENTE E RECURSOS NATURAIS;Elaboração do Plano Estadual de Recursos Hídricos do Maranhão;MA;Nordeste;São Luiz;Cerrado;Estadual;31/12/2012;21/01/2013;03/08/2019; 1.499.399,25 ; 149.315,10 ; 1.648.714,35 ;Demanda Induzida (DI);Edital 01/2012 - Elaboração de Planos Estaduais de Recursos Hídricos na Amazônia Legal
2012;780881/2012;Contrato de Repasse ;Água e Floresta;Secretaria de Estado do Desenvolvimento Ambiental - Rondonia;Elaboração do Plano Estadual de Recursos Hídricos de Rondônia;RO;Norte;Porto Velho;Amazônia;Estadual;28/12/2012;23/01/2013;25/02/2018; 1.500.000,00 ; 166.666,70 ; 1.666.666,70 ;Demanda Induzida (DI);Edital 01/2012 - Elaboração de Planos Estaduais de Recursos Hídricos na Amazônia Legal
2013;791589/2013;Contrato de Repasse ;Água e Floresta;Secretaria de Estado do Meio Ambiente do Amazonas;Elaboração do Plano Estadual de Recursos Hídricos de Amazonas;AM;Norte;Manaus;Amazônia;Estadual;26/12/2013;16/01/2014; 22/11/2019; 1.500.000,00 ; 166.667,00 ; 1.666.667,00 ;Demanda Induzida (DI);Edital 01/2012 - Elaboração de Planos Estaduais de Recursos Hídricos na Amazônia Legal
2014;800848/2014;CV 01/2014;Sociedades Sustentáveis;Instituto Socioambiental - ISA;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar no Vale do Ribeira;SP;Sudeste;São Paulo;Mata Atlântica;OSC;14/05/2014;19/05/2014;28/04/2016; 749.529,63 ; 16.500,00 ; 766.029,63 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;801206/2014;CV 02/2014;Sociedades Sustentáveis;Prefeitura Municipal de Guarapuava;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar ;PR;Sul;Guarapuava;Mata Atlântica;Municipal;14/05/2014;16/05/2014;01/05/2017; 525.137,95 ; 72.111,67 ; 597.249,62 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;801238/2014;CV 03/2014;Sociedades Sustentáveis;Prefeitura Municipal de Maracanaú;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar ;CE;Nordeste;Maracanaú;Mata Atlântica;Municipal;14/05/2014;19/05/2014;29/04/2016; 527.563,20 ; 23.818,80 ; 551.382,00 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;801482/2014;CV 04/2014;Sociedades Sustentáveis;Federação das Comunidades de Matriz Africana do Maranhão - AUCAC;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar ;MA;Nordeste;Codó;Caatinga;OSC;03/06/2014;05/06/2014;30/09/2017; 750.000,00 ; 15.307,00 ; 765.307,00 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;801587/2014;CV 05/2014;Sociedades Sustentáveis;Prefeitura Municipal de Sinop;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar ;MT;Centro-Oeste;Sinop;Amazônia;Municipal;04/06/2014;05/06/2014;30/09/2019; 712.328,05 ; 37.490,95 ; 749.819,00 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;801789/2014;CV 06/2014;Sociedades Sustentáveis;Governo do Estado de Mato Grosso;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar ;MT;Centro-Oeste;Cuiabá;Cerrado;Estadual;14/05/2014;19/05/2014; 02/05/2020; 750.000,00 ; 74.935,00 ; 824.935,00 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;801972/2014;CV 07/2014;Sociedades Sustentáveis;Prefeitura Municipal de Piquet Carneiro;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar ;CE;Nordeste;Piquet Carneiro;Caatinga;Municipal;14/05/2014;19/05/2014; 20/09/2018; 592.876,00 ; 12.099,00 ; 604.975,00 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;801997/2014;CV 08/2014;Sociedades Sustentáveis;Secretaria de Meio Ambiente da Bahia;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar ;BA;Nordeste;Salvador;Mata Atlântica;Estadual;14/05/2014;16/05/2014;01/05/2019; 675.010,00 ; 40.492,00 ; 715.502,00 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;;TED 01/2014;Sociedades Sustentáveis;Instituto Nacional de Pesquisa da Amazônia;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar ;AM;Norte;Manaus;Amazônia;Federal;16/06/2014;20/06/2014;25/04/2018; 656.074,99 ; -   ; 656.074,99 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;;TED 02/2014;Sociedades Sustentáveis;Universidade Federal de Juiz de Fora;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar ;MG;Sudeste;Juiz de Fora;Cerrado;Federal;13/06/2014;20/06/2014;25/04/2016; 748.482,05 ; -   ; 748.482,05 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;;TED 03/2014;Sociedades Sustentáveis;Fundação Universidade Federal do Vale do São Francisco;Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar ;PE;Nordeste;Petrolina;Caatinga;Federal;03/07/2014;14/07/2014;30/06/2017; 747.701,30 ; -   ; 747.701,30 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;811906/2014;Contrato de Repasse ;Sociedades Sustentáveis;Assembleia Legislativa do Estado de Minas Gerais;Cidadania Ribeirinha;MG;Sudeste;Belo Horizonte;Cerrado;Estadual;27/11/2014;02/12/2014;26/11/2019; 744.684,00 ; 185.413,72 ; 930.097,72 ;Demanda Induzida (DI);Edital 01/2013 -  Formação de Agentes Populares de Educação Ambiental na Agricultura Familiar
2014;813631/2014;CV 011/2014;Sociedades Sustentáveis;Centro de Ecodesenvolvimento - CEDRO;Minha Juquira - Nossa Água;BA;Nordeste;Itanhem;Mata Atlântica;OSC;23/12/2014;26/12/2014;31/12/2016; 299.999,00 ; 10.600,00 ; 310.599,00 ;Demanda Espontânea (DE);
2015;817624/2015;CV 01/2015;Água e Floresta;Município de Garanhuns;Fomentar a produção de sementes e mudas de espécies florestais nativas;PE;Nordeste;Garanhuns;Caatinga;Municipal;20/10/2015;26/10/2015;31/12/2017; 100.082,67 ; 5.210,00 ; 310.599,00 ;Demanda Espontânea (DE);
2015;812918/2014;CV 10/2014;Conservação e Manejo da Biodiversidade;Secretaria de Meio Ambiente da Bahia;Criação e fomento a redes de saberes e práticas sobre restauração ecológica;BA;Nordeste;Salvador;Mata Atlântica;Estadual;24/09/2015;01/10/2015;10/01/2019; 903.490,86 ; 50.500,00 ; 953.990,86 ;Demanda Induzida (DI);Edital 02/2013 - Apoio ao Cumprimento da Nova Lei Florestal por meio do Fortalecimento da Produção e Oferta de Sementes e Mudas Nativas
2015;818892/2015;CV 02/2015;Conservação e Manejo da Biodiversidade;Fundação Neotrópica do Brasil;Capacitação para o Desenvolvimento do Ecoturismo de base comunitária;MS;Centro-Oeste;Bonito;Pantanal;OSC;30/12/2015;14/01/2016;15/05/2019; 287.500,00 ; 500,00 ; 288.000,00 ;Demanda Espontânea (DE);
2016;820964/2015;CV 03/2015;Água e Floresta;Município de Ulianópolis;Recuperação de áreas alteradas e degradadas;PA;Norte;Ulianópolis;Amazônia;Municipal;22/06/2016;23/06/2016;13/10/2019; 204.018,84 ; 5.850,00 ; 209.868,84 ;Demanda Espontânea (DE);
2016;821522/2015;CV 04/2015;Planejamento e Gestão Territorial;Município de Cachoeira do Sul;Zoneamento para Controle e Ocupação de Áreas de Interesse Ambiental;RS;Sul;Cachoeira do Sul;Pampa;Municipal;27/06/2016;28/06/2016;04/11/2018; 214.244,75 ; 19.038,34 ; 233.283,09 ;Demanda Espontânea (DE);
2016;826793/2016;CV 01/2016;Água e Floresta;Município de São José dos Campos;Recuperação florestal de áreas de preservação permenente na sub-bacia do Rio do Peixe;SP;Sudeste;São José dos Campos;Mata Atlântica;Municipal;27/06/2016;28/06/2016;30/09/2022; 2.942.088,00 ; 158.998,98 ; 3.101.086,98 ;Demanda Induzida (DI);Edital 01/2015 - Recuperação de Áreas de Preservação Permanente para produção de Água
2016;838551/2016;CV 07/2016;Água e Floresta;Secretaria de Infraestrutura Hídrica e Saneamento da Bahia;Recuperação florestal das áreas de preservação permanente que contribuem para o abastecimento de água da Região Metropolitana de Salvador;BA;Nordeste;Salvador;Caatinga;Estadual;23/12/2016;26/12/2016;30/09/2022; 2.863.654,34 ; 29.910,00 ; 2.893.564,34 ;Demanda Induzida (DI);Edital 01/2015 - Recuperação de Áreas de Preservação Permanente para produção de Água
2016;834931/2016;TC 05/2016;Água e Floresta;Instituto Brasileiro do Mar - Ibramar;Recuperação florestal em áreas de preservação permanente no entorno de nascentes e faixas marginais dos cursos d’água localizados na bacia hidrográfica do Rio Jucu;ES;Sudeste;Vila Velha;Mata Atlântica;OSC;21/12/2016;29/12/2016;06/02/2022; 2.849.931,20 ; -   ; 2.849.931,20 ;Demanda Induzida (DI);Edital 01/2015 - Recuperação de Áreas de Preservação Permanente para produção de Água
2016;838368/2016;TC 06/2016;Água e Floresta;Associação dos Municípios do Vale do Itapocu;Recuperação florestal de Áreas de nascentes e matas ciliares que margeiam os corpos d’água que contribuem para o abastecimento de municípios da Região Nordeste Catarinense da Bacia Hidrográfica do Rio Itapocu;SC;Sul;Jaraguá do Sul;Mata Atlântica;OSC;29/12/2016;30/12/2016;25/08/2021; 2.998.996,98 ; -   ; 2.998.996,98 ;Demanda Induzida (DI);Edital 01/2015 - Recuperação de Áreas de Preservação Permanente para produção de Água
2016;839453/2016;TC 08/2016;Água e Floresta;Fundação Biodiversitas para a Conservação da Diversidade Biológica;Recuperação Florestal das áreas de áreas de preservação permanente que contribuem para o abastecimento da Região Metropolitana de Belo Horizonte.;MG;Sudeste;Belo Horizonte;Mata Atlântica;OSC;30/12/2016;02/01/2017;12/03/2022; 2.590.122,40 ; -   ; 2.590.122,40 ;Demanda Induzida (DI);Edital 01/2015 - Recuperação de Áreas de Preservação Permanente para produção de Água
2017;842845/2017;TC 01/2017;Água e Floresta;Fundação para o desenvolvimento sustentável da Terra Potiguar - FUNDEP;Recuperação Florestal das áreas de áreas de preservação permanente que contribuem para o abastecimento da Região Metropolitana de Natal.;RN;Nordeste;Extremoz;Caatinga;OSC;08/09/2017;11/09/2017;21/09/2022; 2.341.497,64 ; -   ; 2.341.497,64 ;Demanda Induzida (DI);Edital 01/2015 - Recuperação de Áreas de Preservação Permanente para produção de Água
2017;843478/2017;TC 04/2017;Água e Floresta;Instituto Etnia Planetária;"Recuperação Florestal das áreas de
 preservação permanente que contribuem
 para o abastecimento da Região Metropolitana
 de Porto Alegre";RS;Sul;Porto Alegre;Mata Atlântica;OSC;11/12/2017;12/12/2017;03/01/2022; 2.958.741,52 ; -   ; 2.958.741,52 ;Demanda Induzida (DI);Edital 01/2015 - Recuperação de Áreas de Preservação Permanente para produção de Água
2018;879698/2018;CV 01/2018;Meio Ambiente Urbano;Município de Pirai do Norte;Implementar iniciativas socioambientais voltadas à redução da vulnerabilidade à mudança do clima em áreas urbanas do município de Piraí do Norte - BA;BA;Nordeste;Piraí do Norte;Caatinga;Municipal;13/12/2018;17/12/2018;17/11/2021; 370.136,80 ; 5.600,00 ; 375.736,80 ;Demanda Induzida (DI);Edital FNMA/FNMC 01/2018 - Iniciativas socioambientais para redução de vulnerabilidade à mudança do clima em àreas urbanas
2018;879754/2018;CV 02/2018;Meio Ambiente Urbano;Município de Bonito;Implementação de iniciativas socioambientais de ABE (Adaptação Baseada em Ecossistemas) para a redução de vulnerabilidade à mudança climática na zona urbana do município de Bonito-Pe.;PE;Nordeste;Bonito/PE;Caatinga;Municipal;12/12/2018;17/12/2018;30/04/2022; 468.370,16 ; 7.120,00 ; 475.490,16 ;Demanda Induzida (DI);Edital FNMA/FNMC 01/2018 - Iniciativas socioambientais para redução de vulnerabilidade à mudança do clima em àreas urbanas
2018;879761/2018;CV 03/2018;Meio Ambiente Urbano;Município de Camaragibe;Semeando Camaragibe: Implementação de estratégias locais nas mudanças climáticas e promoção de uma convivência sustentável;PE;Nordeste;Camaragibe;Caatinga;Municipal;12/12/2018;20/12/2018;30/09/2022; 464.140,00 ; 4.850,00 ; 468.990,00 ;Demanda Induzida (DI);Edital FNMA/FNMC 01/2018 - Iniciativas socioambientais para redução de vulnerabilidade à mudança do clima em àreas urbanas
2018;879768/2018;CV 04/2018;Meio Ambiente Urbano;Município de Chorozinho;Implantação de Sistemas de Reuso de Água Cinza em Quintais Produtivos Agroecológicos, visando a redução de vulnerabilidade à mudança do clima em áreas urbanas no Município de Chorozinho/CE.;CE;Nordeste;Chorozinho;Caatinga;Municipal;13/12/2018;17/12/2018;31/12/2021; 402.235,84 ; 9.678,68 ; 411.914,52 ;Demanda Induzida (DI);Edital FNMA/FNMC 01/2018 - Iniciativas socioambientais para redução de vulnerabilidade à mudança do clima em àreas urbanas
